created_at,status_id,user_id,user_name,text,favourites,retweet,source
2021-09-19 23:58:25,1439740696974409731,MPsLife,🐧 MP 🇺🇸,RT @anitakissee: This is my favorite #Covid19vaccine video on TikTok right now. https://t.co/g4VvHPIX1f https://t.co/AdzdVE2sBe,0,4,Twitter for Android
2021-09-19 23:55:24,1439739935959912448,AvgeekJoe,"joe a. kanzlar, VACCINATED & PLEASE BE VAXXED TOO!",RT @anitakissee: This is my favorite #Covid19vaccine video on TikTok right now. https://t.co/g4VvHPIX1f https://t.co/AdzdVE2sBe,0,4,Twitter Web App
2021-09-19 23:54:01,1439739587694268416,s_anand1,S.Anand,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for iPhone
2021-09-19 23:50:38,1439738737689350149,gr8stmurican,Greatest Amercian,Congratulations #LauraLoomer you got what you wished for. But you wished you got your #COVID19Vaccine huh?,0,0,Twitter for iPhone
2021-09-19 23:47:04,1439737837134303241,mmhonolulu,mmhonolulu,Covid vaccine injuries FDA report: #covidvaccine #vaccinemandate #FDA #covid19 #covid19vaccine https://t.co/04cIMXNL6z,0,0,Twitter for iPhone
2021-09-19 23:46:23,1439737665163649025,MondayBlogs,Monday Blogs,"RT @AChVoice: [Issue 282] When #Depression Weighs You Down Such That You Can't Eat, Work or Think &amp; Coping and #PainManagement Strategies f…",0,8,Twitter for iPad
2021-09-19 23:45:41,1439737490340864000,anitakissee,Anita Kissée,This is my favorite #Covid19vaccine video on TikTok right now. https://t.co/g4VvHPIX1f https://t.co/AdzdVE2sBe,42,4,Twitter for iPhone
2021-09-19 23:44:15,1439737128129155075,KateEbrill,Kate Ebrill,RT @GeorgeRChelberg: Thank you for inviting us to be a part of your amazing Community Vacc Day @Wuchopperen and to see all the wonderful th…,0,3,Twitter Web App
2021-09-19 23:40:27,1439736173614620672,DomanieB,Cookie,"If you refuse to get vaccinated and insist on forcing other people to have contact with you, you are basically assa… https://t.co/I77YoQbk34",5,0,Twitter Web App
2021-09-19 23:35:56,1439735039147737088,CosmosMagazine,Cosmos Magazine,RT @labdownunder: A great open letter by @CosmosMagazine editor in chief @ElizabethFinkel to those of you who may still be hesitant about g…,0,2,Twitter Web App
2021-09-19 23:29:54,1439733519769554951,gyrfalc63587709,gyrfalcon,"@StoneSculptorJN @terriblewis1 the vaccine efficacy was 95.4% (95% CI 86.0-99.1) in 13,218 participants ages 16 and… https://t.co/jIVdlgMW2l",0,0,Twitter Web App
2021-09-19 23:28:45,1439733230249418755,scogdill,scogdill,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPad
2021-09-19 23:28:38,1439733199014436865,BoladExxxx,💖 Olawumi 💖,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for iPhone
2021-09-19 23:28:29,1439733161152352261,drbryt77,Dr BRYT,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for Android
2021-09-19 23:23:30,1439731908171161602,sondrawomen,A WOMANS DAY,RT @BellevueHosp: Meet the NYC Health + Hospitals @BellevueHosp #NYCVaxChamps! You can visit the wall in the hospital’s F-Link. Call 877-VA…,0,2,Twitter for Android
2021-09-19 23:23:11,1439731826768089093,IvnGuerraRomero,Iván Guerra Romero,RT @allergytonews: #Vietnam approves #Cuba's #Abdala #Covid-19 vaccine as country battles deadly outbreak #Coronavirus #COVID19 #Covid19Vac…,0,1,Twitter for Android
2021-09-19 23:17:52,1439730491976925187,bw_james,James Boddam-Whetham,"The U.K. joins the U.S., Israel, and others in offering #COVID19 vaccine booster shots. Read more here:… https://t.co/BcIWAUWLDY",0,0,Twitter Web App
2021-09-19 23:17:20,1439730357482500096,hubofml,HubOfML,RT @QAValley: 10 Enterprise AI and ML Trends to Watch in 2021 https://t.co/bWQLGjdE62  #ArtificialIntelligence #MachineLearning #COVID19 #p…,0,12,hubofml
2021-09-19 23:17:14,1439730333218336771,Artificialbra1n,AI Bot,RT @QAValley: 10 Enterprise AI and ML Trends to Watch in 2021 https://t.co/bWQLGjdE62  #ArtificialIntelligence #MachineLearning #COVID19 #p…,0,12,optimistic_bot
2021-09-19 23:12:58,1439729256632754178,Christo36841352,Christopher,RT @TRADOC: A nearly fatal bout with COVID-19 drove the Harris family to do something they had been on the fence about before. They got the…,0,3,Twitter for iPhone
2021-09-19 23:10:56,1439728744000733186,tofogfan,Atra Ovis,RT @TRADOC: A nearly fatal bout with COVID-19 drove the Harris family to do something they had been on the fence about before. They got the…,0,3,Twitter for iPhone
2021-09-19 23:07:33,1439727895379906560,bavarian82,G.C.U.C,"RT @MSF_canada: “Less wealthy countries should not be dumping grounds for (#COVID19Vaccine) doses on the cusp of expiry"" says @jwnickerson…",0,8,Twitter for Android
2021-09-19 23:00:00,1439725993204326400,TRADOC,U.S. Army TRADOC,A nearly fatal bout with COVID-19 drove the Harris family to do something they had been on the fence about before.… https://t.co/uouR7PZ7Y7,11,3,Sprinklr
2021-09-19 22:55:23,1439724834343342080,7thangelProd,loving that mask and batty rider ensemble,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter Web App
2021-09-19 22:55:00,1439724737639419905,DrugDiscoverDev,Drug Discovery & Development,The #FDA has scheduled a virtual meeting of its Vaccines and Related Biological Products Advisory Committee to disc… https://t.co/PPSiCiCl18,0,0,Sprout Social
2021-09-19 22:53:29,1439724356209233921,igetmysti,The Bougie GentleHomey™♐️,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPhone
2021-09-19 22:50:09,1439723515582767105,VaxYork,York Region Vaccination Updates,"Maple Community Centre in Maple [York health unit]
175 1st dose spots added
First available date is 2021-09-20
Book… https://t.co/d4ktNIt5d1",0,0,camh
2021-09-19 22:41:53,1439721436164263938,Clodagh_C,Clodagh Cremen,RT @Rosemary_Murphy: Heartfelt thanks to everyone who shared my #COVID19Vaccine thread &amp; sent messages of support/congratulations. Still ha…,0,2,Twitter for Android
2021-09-19 22:40:04,1439720977873657863,30seconds,30Seconds,"On August 23, 2021, our country reached an important milestone in our fight against the pandemic: the Pfizer vaccin… https://t.co/Rz0sRZG5d0",3,2,Twitter for iPhone
2021-09-19 22:39:52,1439720927080689666,30seconds,30Seconds,"Based on mounting evidence of the safety &amp; effectiveness of COVID-19 vaccines, the NFID has adopted a new policy re… https://t.co/afNGZZePaT",0,0,Twitter for iPhone
2021-09-19 22:36:57,1439720194004422658,russellnoirin,Dr Nóirín Ní Rùiséil,RT @Rosemary_Murphy: Heartfelt thanks to everyone who shared my #COVID19Vaccine thread &amp; sent messages of support/congratulations. Still ha…,0,2,Twitter for Android
2021-09-19 22:35:12,1439719755099820033,invisiblymeblog,InvisiblyMe,"RT @AChVoice: [Issue 282] When #Depression Weighs You Down Such That You Can't Eat, Work or Think &amp; Coping and #PainManagement Strategies f…",0,8,Twitter Web App
2021-09-19 22:24:21,1439717020908535809,shell3229,Shelley Grant,Absolutely! #COVID19Vaccine #mandate for air travel! https://t.co/MAD1xm927b,0,0,Twitter for Android
2021-09-19 22:24:19,1439717013941886977,PamO88426052,PamO,"#COVID19Vaccine 
Why the hell are people packed into sports stadiums without masks   like everything is just fine?… https://t.co/8FXX2bZr5D",0,0,Twitter for Android
2021-09-19 22:22:54,1439716657014976515,DMkpanam,Santan Dan Xavi,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPhone
2021-09-19 22:20:50,1439716136623423493,Drmizyinks,"Oyin,M.D.",RT @AmEpilepsySoc: @tscalliance recently announced updated #COVID19vaccine guidance that includes the recommendation of a 3rd dose for #TSC…,0,3,Twitter for Android
2021-09-19 22:20:13,1439715982491193346,VaxDurham,Durham Vaccination Updates,"Audley Recreation Centre in Ajax [Durham health unit]
635 1st dose spots added
First available date is 2021-09-21
B… https://t.co/FczCidwir2",0,0,Durham 
2021-09-19 22:20:08,1439715960567521288,JobSkillsOrg,Job Skills,"RT @YorkRegionGovt: York Region pop-up #COVID19Vaccine clinic taking place today Sunday, September 19:

- Markham Presentation Centre, 162…",0,8,Twibble.io
2021-09-19 22:10:12,1439713459801886723,VaxToronto,Toronto Vaccination Updates,"TAIBU Community Health Centre in Scarborough [Toronto health unit]
180 2nd dose spots added
First available date is… https://t.co/YAAGmwNSNR",1,1,vaxtoronto
2021-09-19 22:10:11,1439713458531020800,VaxToronto,Toronto Vaccination Updates,"Birchmount Hospital in Scarborough [Toronto health unit]
2592 2nd dose spots added
First available date is 2021-09-… https://t.co/TTCfPY8I1z",1,1,vaxtoronto
2021-09-19 22:03:54,1439711876745777153,irieDC,Irie DC,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
2021-09-19 22:00:28,1439711013553704962,FogoAzulNY,FogoAzulNYC,"Together we can beat back COVID.
If you get vaccinated at an NYC-run site, you can select Fogo Azul as a sponsor to… https://t.co/u0QgkJrYGn",1,0,Hootsuite Inc.
2021-09-19 21:38:35,1439705504033476609,1DastardlyDad,1DastardlyDad,"RT @AChVoice: [Issue 282] When #Depression Weighs You Down Such That You Can't Eat, Work or Think &amp; Coping and #PainManagement Strategies f…",0,8,Twitter for iPhone
2021-09-19 21:30:08,1439703379828150273,AChVoice,A Chronic Voice,"[Issue 282] When #Depression Weighs You Down Such That You Can't Eat, Work or Think &amp; Coping and #PainManagement St… https://t.co/h9p96zfbOf",9,8,Buffer
2021-09-19 21:28:03,1439702853862387717,_lisakmiec,Lisa Leland,"RT @LindoBaconX: Yes, COVID Vaccines Work for Fat People | MedPage Today https://t.co/7fwBDc3oeX",0,3,Twitter for iPhone
2021-09-19 21:27:00,1439702588157399041,savidc,Savanna Jeordan (she/her),"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPhone
2021-09-19 21:26:31,1439702469039177730,GratefulKids,GratefulKids,RT @AlamedaCoFire: Did you know you can get a digital copy of your vaccine record? Enter your information here https://t.co/4KLO4dBcr7 and…,0,3,Twitter for Android
2021-09-19 21:19:29,1439700696824094720,GavinPrestonMD,"Gavin Preston, M.D.","RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter Web App
2021-09-19 21:12:03,1439698826298859520,ConwayRegional,Conway Regional,"The COVID-19 vaccine is our best shot, Arkansas, at reducing the spread of COVID in our community. We encourage eve… https://t.co/tmcDEwYwS3",3,2,Sprout Social
2021-09-19 21:08:29,1439697929585893376,Julie_maxsmom,Julie Moore,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for iPhone
2021-09-19 21:08:00,1439697807430979585,HealthcareGlob1,Healthcare-Global😷,Fauci: 'Dramatic Data' From Israel Support COVID-19 Boosters https://t.co/W8h3cWwu2P,1,1,Twitter Web App
2021-09-19 21:06:36,1439697455390629893,mariajm1829,maria,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for iPhone
2021-09-19 21:01:01,1439696053171806208,qooldad1978,Tùńdé Tùńdé,"""The #vaccine makers and their supply chains don't give a rat's behind(3) about your health. They care about profit… https://t.co/ypopZ6iwfd",1,0,Twitter for Android
2021-09-19 21:00:21,1439695885143793668,BellevueHosp,NYC Health + Hospitals/Bellevue,Meet the NYC Health + Hospitals @BellevueHosp #NYCVaxChamps! You can visit the wall in the hospital’s F-Link. Call… https://t.co/f9hq0XMYQl,8,2,Hootsuite Inc.
2021-09-19 20:56:43,1439694967706947586,AureliaCotta,Aurelia Cotta,"It’s also easy for private sector electronic health record partners and hospitals to issue a secure one. 
With pati… https://t.co/secqjgfjbb",1,1,Twitter for iPhone
2021-09-19 20:55:00,1439694537782403075,DrugDiscoverDev,Drug Discovery & Development,"#Moderna announced that it initiated its submission to the #FDA for a #Booster #Dose of its #COVID19vaccine.

MORE… https://t.co/0tchqqN3Pm",1,0,Sprout Social
2021-09-19 20:53:00,1439694032968552451,marcarens,Marc Arens,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for Android
2021-09-19 20:50:51,1439693490955370498,DetermineSimply,Book of Sharon ...Shine already It’s time already✨,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter Web App
2021-09-19 20:50:36,1439693429416632323,sicardjenna,Jenna Sicard,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for iPhone
2021-09-19 20:48:29,1439692898866384896,CPLCdotORG,CPLC,"RT @pchd: In addition to the static COVID vaccine clinics operating out of county buildings, there are also seven mobile pop-ups scheduled…",0,4,Twitter for iPhone
2021-09-19 20:47:56,1439692760089497601,MahTabBurkii,Meh Tab ☮️,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for Android
2021-09-19 20:46:33,1439692410582409216,Thabang4real,Thabang Nteso,"RT @Thabang4real: #VaxxedGang 💉💉😍... Thankfully no extreme side effects, just a faint pain on the vaccinated arm. Easily one of the most ha…",0,2,Twitter for Android
2021-09-19 20:44:58,1439692010559053831,DrAmithaMD,Dr. Amitha Kalaichandran MD MHS,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter Web App
2021-09-19 20:44:07,1439691798515896320,GenericGene,GeneDowns.com Local & Global,"RT @StanfordMed: Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, typically…",0,23,Twitter for iPhone
2021-09-19 20:43:04,1439691532282613763,StanfordMed,Stanford Medicine,"Allergic reactions to the new mRNA-based COVID-19 vaccines are rare, and according to a Stanford Medicine study, ty… https://t.co/cxRBowNuFE",51,23,Khoros Publishing App
2021-09-19 20:20:04,1439685745153773569,CaptiveAudie,The Captive Audience,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
2021-09-19 20:18:26,1439685332933517321,PaulHemNWICS,Paul Hemingway 💙🌈,RT @NHSNWCCG: 📣If you’re 18+ please don’t forget to get both doses of your #COVID19Vaccine; it's vital you have both doses to ensure maximu…,0,3,Twitter for iPhone
2021-09-19 20:17:37,1439685128419045380,iChinadian,𝕿𝖍𝖔𝖒𝖆𝖘·王 🍁 #FullyVaccinated,"'Waning immunity' term can lead to false understanding of COVID-19 vaccines, experts say | CBC News… https://t.co/y4YFnzsPvv",0,0,Twitter Web App
2021-09-19 20:15:21,1439684557251522565,JanetsGoodNews,Janet's Good News,"One COVID Vaccine Held Up Best Over Time, CDC Study Suggests  https://t.co/WuMMqu130f",0,0,WordPress.com
2021-09-19 20:12:50,1439683923752144896,rossTheTwit,Ross Brown,"For those that are opposed to th e #COVID19Vaccine, check this tweet out… #getthejab https://t.co/GbEH1w2obU",0,0,Twitter for iPhone
2021-09-19 20:11:17,1439683533279203329,FoxyPP1,FoxyPP,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
2021-09-19 20:11:03,1439683474957373441,AnneMcGibbs,Exhausted Sprite,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter Web App
2021-09-19 20:10:22,1439683303586422784,chad_gillert,Chad Gillert,"RT @MBGov: Stop by Kildonan park, between the pool and Rainbow stage, for the mobile #COVID19Vaccine clinic today, September 19, between 11…",0,19,Twitter for iPhone
2021-09-19 20:02:31,1439681327297699840,epstrong,EpMatch,RT @AmEpilepsySoc: @tscalliance recently announced updated #COVID19vaccine guidance that includes the recommendation of a 3rd dose for #TSC…,0,3,EpMatch
2021-09-19 19:58:31,1439680323726417920,OurGadgets,Our Gadgets,RT @CaringFriendsH2: We are definitely seeing lots of examples of people who had the infection in the past and both with the Delta variant…,0,1,Twitter Web App
2021-09-19 19:57:55,1439680171032948741,ruthlessbardi,#SurvivingThepettys / i cared about the victim,RT @iamchanteezy: Nicki Minaj should be ashamed of herself for putting out misinformation on the #COVID19Vaccine https://t.co/dezgPHElO1,0,48,Twitter for Android
2021-09-19 19:55:01,1439679441752444939,ThePirateRhona,🏳️‍⚧️ QWERTY Grrrl 🛡🏴Ⓐ,RT @Gauci10P: @colleenaschwab @DrEricDing One of the rich who is getting richer on the backs of #antivaxxers and #COVIDIOTS was among the f…,0,12,Twitter for Android
2021-09-19 19:51:35,1439678576983515137,CarmenShier,Carmen Shier,"RT @VaxHuntersON: Waterloo - Born 2009 or earlier - 1st and 2nd dose 

September 19th from 2pm to 8:15pm @ The Boardwalk - 435 The Boardwal…",0,2,Twitter for iPad
2021-09-19 19:50:12,1439678228440956930,VaxToronto,Toronto Vaccination Updates,"Community Place Hub in Toronto [Toronto health unit]
127 2nd dose spots added
First available date is 2021-09-25
Bo… https://t.co/qd5welITcS",0,0,vaxtoronto
2021-09-19 19:50:01,1439678185382285312,Cultivate_Ollie,🌊Ollie🦋,Oooo my time for the vaccine cocktail🥺🥂…. Wish me luck #COVID19Vaccine,0,0,Twitter for iPhone
2021-09-19 19:49:49,1439678133322518536,tscalliance,TSC Alliance,RT @AmEpilepsySoc: @tscalliance recently announced updated #COVID19vaccine guidance that includes the recommendation of a 3rd dose for #TSC…,0,3,Twitter for Android
2021-09-19 19:48:20,1439677758997729284,VaxHuntersON,Vaccine Hunters Ontario,"Kitchener - Born 2009 or earlier - 1st and 2nd dose 

September 19th from 3pm to 6pm @ Kitchener Ribfest - Victoria… https://t.co/Aklrae3z4L",2,0,TweetDeck
2021-09-19 19:47:00,1439677423390494730,IWPCHI,Indep. Workers Party,"According to @CDCgov's #VAERS Vaccine Adverse Event Reporting System, 10s of 1000s - maybe even 100s of 1000s - of… https://t.co/vzag54zY1Q",0,0,Twitter Web App
2021-09-19 19:40:13,1439675716631728133,VaxToronto,Toronto Vaccination Updates,"CAMH Vaccination Clinic in Toronto [Toronto health unit]
508 2nd dose spots added
First available date is 2021-09-2… https://t.co/cZwUD8tsyt",0,0,vaxtoronto
2021-09-19 19:36:52,1439674874855890949,VaxHuntersON,Vaccine Hunters Ontario,"Waterloo - Born 2009 or earlier - 1st and 2nd dose 

September 19th from 2pm to 8:15pm @ The Boardwalk - 435 The Bo… https://t.co/t2GzYKNFrN",2,2,TweetDeck
2021-09-19 19:34:00,1439674153519439882,ABS0314,ABS,"RT @SMDhealthunit: #COVID19Vaccine pop-up clinic TODAY Sept 19
Georgian Mall, lower level
📍509 Bayfield St.,
⌚️11- 5

You can also get a va…",0,11,Twitter for iPhone
2021-09-19 19:30:05,1439673168646529024,angpino3,angela pino,"RT @SMDhealthunit: #COVID19Vaccine pop-up clinic TODAY Sept 19
Georgian Mall, lower level
📍509 Bayfield St.,
⌚️11- 5

You can also get a va…",0,11,Twitter for iPhone
2021-09-19 19:28:57,1439672882204798980,CaringFriendsH2,Caring Friends Health Services LLC.,We are definitely seeing lots of examples of people who had the infection in the past and both with the Delta varia… https://t.co/NOedfyMMKR,2,1,Twitter Web App
2021-09-19 19:26:32,1439672274747944960,SacCIO,brian fischer,"A tale of two vaccines: polio vs COVID19

‘The addition of political and religious conservatives, he says, made for… https://t.co/d1LM4PPIzA",1,0,Twitter for iPhone
2021-09-19 19:26:09,1439672176400027651,YusefforPeace,Love Peace and Power❣️✌🏾✊🏾,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPhone
2021-09-19 19:18:55,1439670356420218893,MarilynMovies,Marilyn 🇨🇦,"RT @YorkRegionGovt: York Region pop-up #COVID19Vaccine clinic taking place today Sunday, September 19:

- Markham Presentation Centre, 162…",0,8,Twitter for iPhone
2021-09-19 19:11:25,1439668468958203905,DEO_MonDistrict,DC & DEO Mon,"RT @NagalandNhm: Time for Faith and Fact to hand and hand. Protect yourself, Protect your loved ones. Take all recommended doses of #Covid1…",0,4,Twitter for Android
2021-09-19 19:07:53,1439667580780826628,ChandlerTharon,Chandler Tharon,RT @ALPublicHealth: Laura Bradford @missamericaal 2021 is joining the fight to #KickCovid! Good luck to the @JSUAthletics Gamecocks! Get te…,0,3,Twitter for Android
2021-09-19 19:02:11,1439666145070563328,HubBucket,HubBucket,RT @bcmhouston: Dr. Flor Munoz-Rivas talks about pediatric COVID-19 vaccines and when they should be available for those under 12. https://…,0,3,Twitter Web App
2021-09-19 19:00:44,1439665781277605890,IDSE_Online,InfectiousDiseaseSE,"As hospitalizations due to COVID-19 increase, the ACIP says mRNA vaccine is safe for use among adolescents 12 to 17… https://t.co/GQLeaSoMrD",0,0,Hootsuite Inc.
2021-09-19 18:59:46,1439665535499735042,LifeisG65042359,Joy Comes In The Morning,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
2021-09-19 18:51:54,1439663557067481090,ReneeVoiceBrand,Renee Shatanoff,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter Web App
2021-09-19 18:51:41,1439663502852083713,AliYa71724489,AliYa,"RT @YorkRegionGovt: York Region pop-up #COVID19Vaccine clinic taking place today Sunday, September 19:

- Markham Presentation Centre, 162…",0,8,Twitter for iPhone
2021-09-19 18:47:42,1439662502711857164,CandisBest,Candis Best,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPhone
2021-09-19 18:46:43,1439662252756512768,shawnesjplife,Shawne White Land (she/her),"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
2021-09-19 18:46:34,1439662215892652032,xatrax,glinyx 💛🐝 ♠️▫️💜,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
2021-09-19 18:44:54,1439661794818080777,Al_Nickerson,Al Nickerson: Sequential Artist,Dr. Fauci Funded 60 Projects at the Wuhan Institute of Virology and All Were in Conjunction with the Chinese Milita… https://t.co/lznjF0ncGF,1,0,Twitter Web App
2021-09-19 18:44:50,1439661778925989890,vox_n_thecosmos,Vox Populi Resists,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPhone
2021-09-19 18:44:18,1439661646738251777,ShahnazAsghar,Shahnaz Asghar,RT @NHSNWCCG: 📣If you’re 18+ please don’t forget to get both doses of your #COVID19Vaccine; it's vital you have both doses to ensure maximu…,0,3,Twitter for iPad
2021-09-19 18:37:47,1439660005930815493,NicoPetrags,Nicolas Petraglia,"Amazing news coming out of  @BBAtoronto and the #COVID19Vaccine mandate 🙌🙌
Time to play #hockey 🏒 https://t.co/vaxKqVsri7",3,1,Twitter for Android
2021-09-19 18:36:50,1439659764842213382,meghancnyc,M E G H A N ALIS VOLAT PROPRIIS,"Oh My Fucking God, Get the Fucking Vaccine Already, You Fucking Fucks - Schools are closing because of these fuckin… https://t.co/nAR43JpzMN",2,0,Twitter for iPhone
2021-09-19 18:28:23,1439657640859246598,vaccinateallorg,VaccinateAll.org,"RT @VaxToronto: Carefirst Seniors &amp; Community Services Association in Scarborough [Toronto health unit]
192 2nd dose spots added
First avai…",0,1,TweetDeck
2021-09-19 18:28:20,1439657625805754369,mvgal92691,Patricia Ann Kopp for Biden/Harris 🍩 💛🗳📚💯❗️🥀,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for iPad
2021-09-19 18:23:13,1439656338150379525,merchris23,Mervyn Christian,A heartbreaking read. The devastating effect of covid and a glimpse into the long term impact on millions of lives… https://t.co/krTAK50Gcu,9,3,Twitter for Android
2021-09-19 18:18:16,1439655093570347010,drsdandrsn,Shelley Anderson,"RT @MBGov: Stop by Kildonan park, between the pool and Rainbow stage, for the mobile #COVID19Vaccine clinic today, September 19, between 11…",0,19,Twitter for iPhone
2021-09-19 18:15:21,1439654360187801601,Simoncgordon,Simon Gordon,Evidence for #COVID19Vaccine boosters...it works (quickly!!) https://t.co/AKkNJV8VHb,0,0,Twitter for Android
2021-09-19 18:11:53,1439653487743324164,CosmoInsNJ,Cosmo Insurance Agency,"#PresidentBiden announced a “Path out of the Pandemic,” indicating that he will use regulatory powers and other act… https://t.co/n7J3mXtqWT",0,0,Twitter for iPhone
2021-09-19 18:10:13,1439653066853306374,VaxToronto,Toronto Vaccination Updates,"Carefirst Seniors &amp; Community Services Association in Scarborough [Toronto health unit]
192 2nd dose spots added
Fi… https://t.co/NrTszyfe63",0,1,vaxtoronto
2021-09-19 18:09:12,1439652811906719744,angelwingsoff,angels&demons,RT @WarHorizon: Earth Shattering …. What I said 8 months back it’s all playing out now. . #COVID19Vaccine,0,2,Twitter for iPhone
2021-09-19 18:08:12,1439652562001563649,VictoriousNamo,V K SHARMA 🇮🇳,RT @WarHorizon: Earth Shattering …. What I said 8 months back it’s all playing out now. . #COVID19Vaccine,0,2,Twitter for iPhone
2021-09-19 18:07:55,1439652490660794371,WarHorizon,#𝕎𝕒𝕣 ℍ𝕠𝕣𝕚𝕫𝕠𝕟,Earth Shattering …. What I said 8 months back it’s all playing out now. . #COVID19Vaccine https://t.co/Sf7faSPV3S,12,2,Twitter for iPhone
2021-09-19 18:06:47,1439652203518640135,KieraLadner,Kiera Ladner,"RT @MBGov: Stop by Kildonan park, between the pool and Rainbow stage, for the mobile #COVID19Vaccine clinic today, September 19, between 11…",0,19,Twitter for iPhone
2021-09-19 18:05:14,1439651815381946374,NathanMillion,NathanMillion⬅️,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
2021-09-19 18:00:26,1439650604910002183,MOH_TT,Ministry of Health,"Addressing your #COVID19 Vaccine concerns! 

Q: If I can still get COVID-19 and I still have to follow the 3 Ws, do… https://t.co/y9ZmpWTeBp",6,2,Buffer
2021-09-19 17:59:32,1439650379868762115,Sylvia18879656,Sylvia,RT @Gauci10P: @colleenaschwab @DrEricDing One of the rich who is getting richer on the backs of #antivaxxers and #COVIDIOTS was among the f…,0,12,Twitter Web App
2021-09-19 17:43:03,1439646230464892931,AmEpilepsySoc,American Epilepsy Society,@tscalliance recently announced updated #COVID19vaccine guidance that includes the recommendation of a 3rd dose for… https://t.co/h7Jzo0uwvC,2,3,Buffer
2021-09-19 17:36:37,1439644611614543874,keswickproblems,keswick,"RT @VaxYork: York Region Administrative Centre in Newmarket [York health unit]
1015 2nd dose spots added
First available date is 2021-09-19…",0,1,Twitter for iPad
2021-09-19 17:32:44,1439643635838959625,WonderWomynD,Diana,"RT @blackwomenviews: Tweeting this ""Black COVID-19 Experts"" list again for those interested in following trustworthy leaders in the medical…",0,620,Twitter for Android
